1.301769264167934592e+00
8.841656722852291317e-01
1.073173133321352335e+00
9.724860544576845456e-01
1.294141939058609969e+00
6.561832862686636236e-01
9.512728238136183290e-01
1.104942852085851968e+00
7.817707900345954863e-01
1.005043869081523988e+00
1.192619268291192247e+00
9.163966611048471878e-01
1.000704079225833487e+00
1.055017702043270278e+00
8.748812857559580269e-01
9.137338200766159657e-01
9.067452011506825782e-01
1.014414803397343690e+00
9.485837668898889907e-01
1.047192341524617598e+00
1.174354111856645400e+00
1.187340824146238427e+00
9.352821471025455358e-01
9.049690302314623569e-01
1.032080984074763119e+00
8.585700943911067640e-01
9.164397401945159061e-01
1.014450274277634900e+00
8.346206118204250179e-01
9.162041370832066933e-01
9.987464621361754613e-01
9.971823860491868530e-01
1.164095514835392642e+00
1.027900251511830731e+00
1.261029216712355572e+00
9.130046562190615722e-01
9.335768409129436840e-01
8.168229871406639253e-01
1.170360484916145749e+00
1.062868742031801261e+00
1.087193330144604619e+00
1.033591209538024636e+00
1.024472838362305627e+00
9.048569155216156235e-01
1.051640665728814206e+00
5.513341273717504709e-01
9.376334763597579114e-01
1.112133796050220669e+00
1.374241165127910724e+00
